Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2021-04-15,135.4022216796875,135.42891486108562,132.86627440501968,134.58359910286302,17694100
2021-04-16,136.40769958496094,137.48436069141206,135.86491564271023,136.9148835698216,13773400
2021-04-19,135.82933044433594,136.92380522581166,135.44671911395525,136.51448713578375,11900200
2021-04-20,132.82180786132812,135.02853062271333,132.27011698792484,135.01963741960063,13716700
2021-04-21,133.9518585205078,134.01415167586438,130.61507433122503,131.5048834483671,12236700
2021-04-22,131.13113403320312,133.73828118606122,131.03325451052095,133.6759880455333,15256100
2021-04-23,133.64041137695312,134.47683398113998,130.52607998194688,130.96207768770702,14041900
2021-04-26,133.96963500976562,135.66028018228653,133.80947591392436,134.16539406739864,10799100
2021-04-27,134.58358764648438,134.86833299370096,133.56920610748477,133.91623101352658,12821200
2021-04-28,135.45559692382812,136.04287402119434,134.71705395182013,135.633555977677,8943700
2021-04-29,138.0894317626953,138.1695112972306,136.31870733823104,136.6212390758566,12976900
2021-04-30,136.8614959716797,137.46657304518038,136.14964618178698,137.11954813950095,11705100
2021-05-03,136.46109008789062,138.3474805646841,136.25643784760223,137.78691020411972,11801100
2021-05-04,138.3474884033203,138.48986109045978,135.37552984066895,136.0250865568086,12977700
2021-05-05,140.16270446777344,140.8389543571178,137.59115723963413,138.81019111167814,10506700
2021-05-06,142.98336791992188,143.0990474003385,139.84234416891954,140.65207337702822,13542400
2021-05-07,143.4727783203125,143.70412372451094,139.71778403215455,139.89574307979987,14257800
2021-05-10,143.45497131347656,145.68838644341577,143.36598500531144,143.70411668345366,14014300
2021-05-11,141.0702667236328,144.49603568358438,140.6253623692185,143.3303884474034,15451700
2021-05-12,140.10043334960938,143.06349913956373,139.72671517485054,142.02242417186227,14381700
2021-05-13,143.7041473388672,144.54946313714376,140.30507058744251,140.7499750683678,15395000
2021-05-14,145.93753051757812,146.3290485461813,144.14012658976063,144.4960446644521,10584000
2021-05-17,146.5248565673828,146.68502925874853,145.06557024922608,145.36810207163947,9886800
2021-05-18,144.4604949951172,147.2633878833847,144.36261546309538,146.53373799423883,11098100
2021-05-19,143.3571319580078,143.41941152924366,141.15930258930737,143.2592524225731,13278900
2021-05-20,143.1079864501953,144.0244886554628,141.94233880528665,143.1079864501953,10426000
2021-05-21,144.73629760742188,145.2345883456197,143.20582543872607,143.5617435153233,10249000
2021-05-24,145.51934814453125,146.13331848581586,144.25582107840367,145.35918905240842,9440300
2021-05-25,144.01553344726562,147.44128855607772,143.75748133897918,145.79515072272198,12609100
2021-05-26,143.99774169921875,145.69727955294823,143.53503737949384,145.5460137051811,13058300
2021-05-27,146.24009704589844,146.5960151722586,144.65623830200525,145.8841653421321,15707500
2021-05-28,146.1422119140625,146.7650753999838,145.27018945636698,146.53371640706612,10291300
2021-06-01,147.7528076171875,148.5180440062066,147.24560989982623,147.59263491476457,9445400
2021-06-02,147.76170349121094,148.989644448145,147.29010573360205,148.82947174282708,10498600
2021-06-03,147.8595428466797,148.82053808512802,146.51593629951728,147.18329297254476,13354400
2021-06-04,148.09979248046875,148.3044447216385,146.84515869837293,147.89514023929902,8510800
2021-06-07,147.40576171875,148.68708884696434,146.94305723858199,148.59810251629085,7267200
2021-06-08,146.81845092773438,147.49470072292976,145.1812060062689,146.36465333091434,10370700
2021-06-09,144.98548889160156,146.1244433902904,144.39821165956894,146.05325703694626,12377400
2021-06-10,142.72535705566406,147.0320429008984,142.64527750486664,146.2490066422362,12119400
2021-06-11,142.6274871826172,143.43721667971653,141.5330258487079,142.75205990698566,13683800
2021-06-14,140.20721435546875,142.6630823725567,139.39748488547448,142.50290968806823,19917900
2021-06-15,138.08053588867188,139.62880823230643,137.14624742383992,139.43304919193633,24485500
2021-06-16,139.05043029785156,140.25166407736884,136.23863112369278,137.6801170900756,25321200
2021-06-17,135.0373992919922,140.1093210910895,134.58360162232225,139.7889893309087,29722400
2021-06-18,131.6205596923828,133.204418795161,131.30022787511257,132.8485005881537,43595700
2021-06-21,133.8539276123047,134.53908417127158,132.59930755738654,132.6526939115442,18664800
2021-06-22,133.658203125,134.33445301267932,132.27899659097162,134.0052280588285,14251200
2021-06-23,134.46792602539062,135.28654864134094,133.55142388050018,133.6493034094403,12733300
2021-06-24,135.7047576904297,136.24754169148125,134.55691012225546,135.17977367000145,13733200
2021-06-25,137.07510375976562,137.47551516612666,134.95735361502423,135.7759764126142,15484900
2021-06-28,137.3241729736328,137.4576388424945,135.3576898488531,136.7635891696082,14125800
2021-06-29,137.15516662597656,139.08605063803233,136.68356891497444,137.92040295320035,14528700
2021-06-30,138.40087890625,138.8813833453661,136.77254046648758,136.80812685063347,12531000
2021-07-01,139.77117919921875,139.82456555913706,138.29409321358452,139.04152940725274,10479400
2021-07-02,139.63694763183594,139.8964868763201,138.82255210081703,139.5653510697592,11424000
2021-07-06,137.29222106933594,139.41321634861913,136.34359049979406,139.41321634861913,15083400
2021-07-07,137.4532928466797,138.07080121249075,135.62762840726398,136.03929154737324,12271800
2021-07-08,135.0817108154297,136.504656502713,134.27625981186898,135.68131660210292,17834600
2021-07-09,139.40423583984375,139.7443023591423,136.54938676444897,136.97000793167518,13694500
2021-07-12,141.39996337890625,142.43809296967626,137.7665234668581,138.13345069981688,19940400
2021-07-13,139.296875,140.8540695851908,137.3727667905996,139.6548578299771,22671700
2021-07-14,138.8225555419922,140.7556217990376,136.88054483533344,139.5653545293471,14622800
2021-07-15,139.1268310546875,140.08440598642468,137.55173411179726,137.73071867649472,11539300
2021-07-16,135.94981384277344,139.86068217503228,135.1533208638646,139.57430958153876,14002700
2021-07-19,131.52882385253906,134.0793984436425,130.40120873266216,132.94282521878662,22172900
2021-07-20,133.98094177246094,135.24279178711066,130.95605220539107,131.12609231558446,15385200
2021-07-21,136.79995727539062,137.50695091243955,135.45755288513976,136.07506108955812,12356700
2021-07-22,135.07278442382812,137.31908419475744,134.21365287176457,136.81792184677872,9913300
2021-07-23,134.813232421875,136.7820899704178,134.46420773670445,135.56497579675818,9666100
2021-07-26,135.7171173095703,135.99455910052043,134.3926150882963,134.4105176422135,8208000
2021-07-27,135.53814697265625,136.4688886950388,134.06150702711625,134.59846080019943,11218700
2021-07-28,135.76190185546875,136.71949072994173,135.02806082350676,136.2899112591019,9217300
2021-07-29,136.92529296875,137.70388340209826,135.94981540077262,137.05058354027327,9063500
2021-07-30,135.83346557617188,137.52489507345433,135.3144007495392,136.54941753206688,9805200
2021-08-02,135.2875518798828,138.22294256847803,135.19806642141018,136.05719783211495,10203200
2021-08-03,136.82684326171875,137.2116730641887,133.81091157532362,135.98560075253317,10394800
2021-08-04,135.35020446777344,137.25640997329253,135.05487377691327,135.35914891695796,10155000
2021-08-05,137.05955505371094,137.54282853619125,136.03932772538127,136.2809644666214,9151500
2021-08-06,140.95249938964844,141.23888562565875,138.81360169116792,138.8851982501705,13328800
2021-08-09,140.80038452148438,141.89220832490707,139.5206180134252,140.97042466957228,9516900
2021-08-10,142.527587890625,143.17194328937342,139.88752783901163,140.27235765065342,8667000
2021-08-11,144.2279815673828,144.53225672523823,142.36651185447283,143.1898518640131,9156500
2021-08-12,144.7917938232422,145.3108587161534,143.68208112277293,144.8723484996065,8844200
2021-08-13,143.1719512939453,145.12292015357872,142.80503767174952,144.79178433071127,8980900
2021-08-16,142.23223876953125,142.3217378738486,140.30813092752288,142.24119687335062,8755800
2021-08-17,140.5139923095703,142.1696305013845,138.95681134679376,141.01516828223467,9347200
2021-08-18,139.2342529296875,141.4089425482441,139.01946320641696,139.88755289478286,8065500
2021-08-19,138.07081604003906,139.2163337830136,136.9342427469328,137.06849142884852,9517700
2021-08-20,138.464599609375,138.62568165169685,137.0685006199873,138.1334774186137,6974100
2021-08-23,140.23658752441406,140.5856123144973,138.92998750231843,139.0105285333412,7934600
2021-08-24,141.10464477539062,141.89219331241043,140.38869280134062,140.50503892312258,7670900
2021-08-25,144.01316833496094,144.78281420915926,141.22097104979784,141.8563682664272,11335000
2021-08-26,144.7559814453125,146.61745103704274,144.2190140735191,145.21239415238364,11027500
2021-08-27,145.9193878173828,146.01783137102655,144.31744395860244,144.75596772586024,8780200
2021-08-30,143.5836181640625,146.31317729469612,143.0824558952867,146.0625961603082,7937600
2021-08-31,143.14511108398438,144.41591945854475,142.60815729994928,143.5836349482482,12340800
2021-09-01,142.93927001953125,143.869998043629,142.26806759218772,143.38673830442693,8729900
2021-09-02,143.6015167236328,144.63068823583743,142.6797195659178,143.2077424789345,8813300
2021-09-03,142.7334442138672,143.98635000006814,142.42915538951934,143.53888169704652,7959700
2021-09-07,142.4828643798828,144.42487519435443,142.25913022629416,143.1809138466275,9285600
2021-09-08,141.84747314453125,142.81400646141816,141.435796236067,142.19649792654727,7852700
2021-09-09,142.46493530273438,143.93263053082376,141.47155529950248,141.641595409479,7904300
2021-09-10,140.8272247314453,143.83421227094996,140.7019341529513,143.69101913677144,8311600
2021-09-13,143.0645751953125,143.23461534583217,141.46264458036623,141.8743077973246,10052800
2021-09-14,140.5677032470703,144.38907283103626,139.84279310489939,143.59257977532553,11685600
2021-09-15,141.54318237304688,142.01749770017457,140.03073726533242,140.2544714255115,11691500
2021-09-16,141.48049926757812,143.95053259460417,140.70190893048328,142.6618219293117,10880900
2021-09-17,141.11358642578125,142.30385365720414,140.50503613608117,140.84511638952992,25581600
2021-09-20,136.88946533203125,138.32135524872348,134.6789715321453,137.72174955380527,15819900
2021-09-21,136.90737915039062,138.31243598140617,136.54941001996025,137.39959694646763,8999900
2021-09-22,139.529541015625,140.72875254533352,138.80464469775114,138.89413014668165,11236200
2021-09-23,144.24583435058594,144.72016317931977,141.10461267785038,141.39994331205295,12336100
2021-09-24,145.9104461669922,146.40266399071567,143.9236996291727,144.47855590919855,10102400
2021-09-27,149.4364776611328,149.81234931400866,147.3154827428884,147.66450739596212,13220900
2021-09-28,148.63107299804688,151.51276995861758,148.25520126262228,150.0808659283487,13387900
2021-09-29,148.5147247314453,149.36491176283107,147.700329155259,148.74741698501208,7777100
2021-09-30,146.49215698242188,149.44545014565963,145.6867059439131,149.3827980363285,13161200
2021-10-01,149.5707550048828,150.61782916494272,146.4116299695191,146.76959913930682,11285000
2021-10-04,149.40966796875,152.53300173020202,148.31784418534954,149.4275705249703,14120000
2021-10-05,151.84954833984375,153.1820319037712,150.05788802459702,150.54407355682503,12292900
2021-10-06,152.1736602783203,152.24568826999482,149.45466197883073,151.24632220965512,8692600
2021-10-07,153.13702392578125,154.4154900216965,152.64184000956215,154.13639010653748,10195400
2021-10-08,153.25405883789062,154.26242328599713,152.42575750724097,153.0739957204338,8190100
2021-10-11,150.03086853027344,154.21739412740064,149.86881585639287,153.7762415787695,12154700
2021-10-12,148.87844848632812,150.07588806277064,148.34725751466897,149.22957635175604,13032600
2021-10-13,144.95303344726562,148.92348939966504,144.59290718232276,147.71705130037637,22753500
2021-10-14,147.1768341064453,147.66300589147187,144.10670784760313,145.62826658682724,15176800
2021-10-15,150.00387573242188,150.50805797767742,147.78006110657725,148.86946568059687,14267400
2021-10-18,149.94985961914062,151.80453592695739,149.37364937071274,149.88682996890608,12672900
2021-10-19,151.7685089111328,151.84052316205657,149.97684875036896,150.71511159477797,8053900
2021-10-20,153.81227111816406,153.83927990107986,150.76916709351497,151.5254404910299,8185600
2021-10-21,152.60581970214844,154.253424005892,151.86754306572266,153.7402296994104,8415200
2021-10-22,154.65858459472656,154.9376845131142,152.78589777768528,153.0830081308537,8817900
2021-10-25,153.90228271484375,155.72095162899706,153.48812521913072,155.49586931865898,10159200
2021-10-26,154.3164520263672,155.29782150277916,153.54216820107072,153.9563257653654,8015100
2021-10-27,151.10226440429688,153.68620503651383,150.66109811233576,153.34408925260362,9847000
2021-10-28,153.38011169433594,153.51515560437244,151.21932670613648,151.5254353941765,7212900
2021-10-29,152.9569549560547,155.07273445463179,152.50679027447964,154.11837378982656,8140100
2021-11-01,152.87591552734375,155.15374752214163,152.16464769808147,154.89264433592928,7435500
2021-11-02,153.4791259765625,154.57752874363607,152.08361291302472,152.8759070369293,7173800
2021-11-03,153.53314208984375,154.07334512159926,152.29068335956637,153.1730158939626,8402700
2021-11-04,151.51641845703125,153.2360507920958,149.8958366367367,153.05598767183366,9574200
2021-11-05,151.3003387451172,153.13700443761704,150.72412855355503,152.0656103928527,7975600
2021-11-08,152.20968627929688,153.88429951406158,151.92158801480923,152.20068793094728,6413700
2021-11-09,151.05726623535156,151.6784957218987,149.99488413332446,150.67013118601722,7990300
2021-11-10,150.91319274902344,152.11063236561682,150.4360193194403,150.76013841669817,6999200
2021-11-11,150.90419006347656,151.8675352422847,150.264950234674,150.82316372597515,5815300
2021-11-12,150.22894287109375,151.02123702656985,149.20256805056079,150.940196951262,8113400
2021-11-15,149.95887756347656,151.0662789888683,149.4546952474588,150.54409997437688,6492500
2021-11-16,148.87844848632812,150.41801758116407,148.66236451609,150.40900549619514,9706100
2021-11-17,148.07716369628906,149.05851935358973,147.10480638649142,148.743412335762,9909600
2021-11-18,146.79869079589844,148.41928623583098,146.3575245062146,148.00512872531814,8122500
2021-11-19,144.8809814453125,145.95237545224163,143.55749634709818,145.22311095688562,12193600
2021-11-22,147.96913146972656,149.43665894167265,146.74468302653472,147.7980666982759,14549900
2021-11-23,151.50741577148438,151.7595068802208,148.88745417218593,149.0045013790761,12354400
2021-11-24,150.31900024414062,152.55181327350454,149.8508251170698,151.669494322358,9629800
2021-11-26,145.79026794433594,146.43850592145193,142.9902579510355,145.97934307846572,13619300
2021-11-29,145.1601104736328,148.35628270479586,143.8906564153545,147.03279734073098,12104400
2021-11-30,142.99929809570312,144.61989351221192,142.51311260178335,143.29640840022427,18922600
2021-12-01,142.15301513671875,146.99679193384634,142.071988783993,144.95304025260646,12253400
2021-12-02,145.14208984375,146.978755537475,142.97229297332063,143.89963103632937,12969900
2021-12-03,142.5131378173828,145.70031165676258,141.5227836983514,145.40320129967216,12681800
2021-12-06,144.19674682617188,146.40255090704522,143.56651905134166,144.96201850348888,11186500
2021-12-07,146.3665313720703,147.10479420631012,145.09706384456211,145.74530199742017,9851600
2021-12-08,144.69192504882812,146.9967658141746,144.20573954298916,146.44756440228076,11705700
2021-12-09,144.46685791015625,144.89000007853895,142.83725019755852,143.7375795747582,11189600
2021-12-10,143.89064025878906,145.58325005908668,143.2694108223978,145.2411342551404,10405400
2021-12-13,142.17999267578125,143.86360396724686,141.6037825086853,143.60251453097243,12069000
2021-12-14,143.2694091796875,144.85398383824779,141.62180487447787,141.75684877739045,12563600
2021-12-15,142.19801330566406,143.91764558349217,141.66682231029358,143.91764558349217,14014200
2021-12-16,144.4218292236328,145.6912968593471,142.8822600448826,144.4038187906477,19542800
2021-12-17,141.1356201171875,143.4944922917511,139.71309813437082,143.4404747302917,28082000
2021-12-20,138.5966796875,139.2809249360233,136.7059828663048,139.10986018940912,15148000
2021-12-21,140.53240966796875,141.5137653953495,139.6320802877069,139.92019228360002,11291300
2021-12-22,141.0815887451172,141.40570782008044,139.76711575182955,140.2262787172217,7273000
2021-12-23,141.58575439453125,143.2603671300637,141.54074892826378,141.90087508599734,8055200
2021-12-27,142.39608764648438,142.43209477436486,140.75748170025307,141.8919054285471,6188100
2021-12-28,142.82823181152344,144.18772403470962,142.32404962909501,142.43208474306277,6342300
2021-12-29,142.75621032714844,143.7195692637006,142.38707202036107,143.01731351504574,6398900
2021-12-30,142.68418884277344,144.26877726108273,142.58515206662912,143.2514007186851,6948200
2021-12-31,142.567138671875,143.41343660587296,142.21601082266224,142.65716335186605,5805900
2022-01-03,145.58323669433594,146.4295483857598,143.61151344260037,143.92663417466127,13120900
2022-01-04,151.10226440429688,151.77751136292648,147.8610735077009,147.93310149850686,20195800
2022-01-05,148.33981323242188,152.48804025212243,148.2945241652947,151.99895425988447,17539400
2022-01-06,149.915771484375,151.59135629326423,148.42131529126183,151.17473007235895,14047500
2022-01-07,151.40113830566406,151.73625245188626,149.49910846864762,150.0516017969025,13913300
2022-01-10,151.5460662841797,153.34845200472952,149.92480916175836,153.13108663075081,12922500
2022-01-11,151.70005798339844,152.63295469017265,150.6312940797368,152.39745707701402,11854100
2022-01-12,152.5605010986328,153.602080548675,151.41927740802055,152.57861948967127,12568000
2022-01-13,152.3702850341797,153.8013338094661,152.06234150311718,152.46991544955668,13623400
2022-01-14,143.00511169433594,145.84909145982235,142.108437765175,145.6045415118175,40158400
2022-01-18,137.00918579101562,141.09400537091457,136.34799581262993,141.09400537091457,32324800
2022-01-19,134.8897705078125,137.87866915964918,134.54560401549648,137.28090048550777,22380000
2022-01-20,133.73948669433594,136.41137527501465,133.46776616640858,134.9441037725991,14860800
2022-01-21,131.40274047851562,133.60364820466944,130.6691045697977,133.59459591923107,20705400
2022-01-24,131.28500366210938,131.76503741958334,126.41220633639274,128.86671648192421,28471400
2022-01-25,132.71603393554688,133.0058728985882,127.51716155332298,130.10753854930456,18915900
2022-01-26,133.97499084472656,136.37517308317348,132.1997755898567,134.6995744227536,20709100
2022-01-27,131.61106872558594,136.20310708218912,130.54231846918796,135.3336038703069,17536800
2022-01-28,132.7884979248047,132.92435130540036,128.76707201577858,130.59664252273646,14117000
2022-01-31,134.5908966064453,134.7629729469696,131.03138604212006,131.90994141655815,13985700
2022-02-01,136.9004669189453,137.1903058463159,134.31915634591948,134.67238890097693,14584900
2022-02-02,135.80455017089844,136.71027611434016,134.11084707915236,136.31175448798083,12441100
2022-02-03,134.68145751953125,137.35334653648744,134.3101065314041,135.85890411928824,12474900
2022-02-04,138.1775665283203,139.0289512422871,134.7448708163571,135.0437620768103,16654400
2022-02-07,138.63949584960938,139.13763413073667,136.62878287321362,138.82063829913594,12572300
2022-02-08,141.24795532226562,143.53944080823274,140.20637603601907,140.38751845706878,20411400
2022-02-09,141.83670043945312,142.58844087515521,141.13023524858244,141.827634334261,9131100
2022-02-10,141.24795532226562,144.0375928313301,140.58677926630773,141.8910268103151,16455600
2022-02-11,139.40933227539062,143.27678583255255,138.5488954134259,140.9400112950306,16830000
2022-02-14,138.11416625976562,139.1919686183887,136.1487424477602,138.33153166036345,17026500
2022-02-15,140.13392639160156,141.23891320591656,139.34594920215534,139.94371785262393,9500000
2022-02-16,140.38755798339844,141.38386231010418,139.246347971223,139.246347971223,9076500
2022-02-17,137.15408325195312,139.23725584191646,136.46573645869415,138.57607972337283,11367500
2022-02-18,137.7971649169922,139.60861707250427,136.88238655376054,137.78811263151658,11733300
2022-02-22,137.5526123046875,138.7934664046346,136.2302599964942,136.4023501591332,11333500
2022-02-23,134.67239379882812,138.8477909836843,134.02027000880815,138.6847531260387,11799000
2022-02-24,130.92271423339844,131.32123593995007,126.60239674414953,129.4644946182167,25655100
2022-02-25,134.020263671875,135.97663494943103,131.24874460547758,131.55668809723716,18367700
2022-02-28,128.4319610595703,131.38462310855166,127.59869472342127,130.0169817014402,31315300
2022-03-01,123.5863037109375,127.23637820146175,120.98687464436021,126.83785657029006,36840400
2022-03-02,126.1495132446289,126.83786001334094,123.73122653922604,124.34711357118707,19405600
2022-03-03,125.25283813476562,127.68924320189471,124.1387990629064,126.65671615035363,16640800
2022-03-04,121.72956848144531,122.65341286816108,119.91811648725546,122.21866825923446,21016000
2022-03-07,117.02887725830078,120.18080026500294,116.79337962370448,119.70981881609407,27560100
2022-03-08,116.20464324951172,119.3656179999661,115.27173970765904,117.41831271713765,19207800
2022-03-09,120.86007690429688,122.49038643129904,119.95435092488252,120.37097713605539,17536200
2022-03-10,119.42903900146484,120.8691401221319,118.03422694792151,119.42903900146484,15604200
2022-03-11,116.7390365600586,121.43975723368114,116.31334418713007,119.99965605051455,20061800
2022-03-14,117.89835357666016,120.38910011500623,117.04696891230762,117.25529584611793,15786900
2022-03-15,119.99058532714844,120.95971885128739,118.76786343049186,119.3746982361421,15096600
2022-03-16,125.35245513916016,125.43398097104158,121.75672232220055,122.15524391706963,20354900
2022-03-17,126.93748474121094,126.97372151810505,123.10626789138026,123.95765248473842,17050500
2022-03-18,126.89222717285156,127.57152172127093,125.40683697978585,126.97373920179398,23656500
2022-03-21,126.48466491699219,127.49002160438341,125.65139842784683,127.11868434637923,12676100
2022-03-22,129.17465209960938,130.36115108065087,128.3595041368387,128.8576562564357,13548600
2022-03-23,126.6023941040039,128.24175614608106,126.07707130362121,127.68926266811681,12093200
2022-03-24,127.42658996582031,127.44470835504634,125.99554126316,127.07335738746174,10017600
2022-03-25,128.54063415527344,129.68184395678463,127.52622544281904,127.78887990576449,8383500
2022-03-28,127.58961486816406,127.68019299462321,124.89960759165174,126.80163768504003,10818100
2022-03-29,127.8703842163086,130.06225319822352,127.01901342416176,129.83582170854714,11316500
2022-03-30,127.29070281982422,128.72175129811814,126.72010494134081,128.52249050871777,8771000
2022-03-31,123.46855926513672,127.11863347571553,123.41420410300653,126.64765214588206,17353900
2022-04-01,122.55379486083984,124.45582517537974,121.18615344209228,124.44675906951066,15721300
2022-04-04,123.09722137451172,124.03011802916711,120.36192504265873,121.47596412942825,17416400
2022-04-05,121.66470336914062,123.5443268788965,121.36359660455965,122.33079435869456,12110300
2022-04-06,119.97669219970703,120.95299536593406,119.49310030866229,120.05880842511677,12914700
2022-04-07,119.61170196533203,120.3690284922998,117.45834398585835,119.48396098022441,12994200
2022-04-08,121.80157470703125,122.17566438476815,119.97669539480037,120.14092784999352,13126900
2022-04-11,121.35446166992188,123.08809126754592,120.96211934141478,121.35446166992188,10466400
2022-04-12,120.02229309082031,122.79611713826061,119.25584720510236,120.56976239360327,12989900
2022-04-13,116.15357208251953,117.9328266438588,114.97652407987887,115.82509324637041,30838000
2022-04-14,115.07689666748047,117.06601547806174,114.07320743539078,115.42362124497174,18835200
2022-04-18,117.21199035644531,117.92369208942611,114.54766158805185,114.66627622309488,11834400
2022-04-19,119.63908386230469,119.8215829326342,117.00213379964536,117.20287163882837,15015400
2022-04-20,120.05879211425781,121.81979368151097,119.83980162019276,120.91648747927682,13430200
2022-04-21,119.12810516357422,121.18109414664883,118.58064978838787,120.64275815476269,12174200
2022-04-22,115.70646667480469,119.09162381119708,115.59697837502313,118.87263328891018,14318800
2022-04-25,115.66996002197266,115.98931943723784,112.33043485043942,114.97651096817054,17149000
2022-04-26,112.2483139038086,115.34149047992011,112.11145353609875,113.72646852732866,17209500
2022-04-27,110.78841400146484,112.74103417868942,110.6059288669316,111.61873737472287,17215200
2022-04-28,112.5403060913086,112.8231671240795,110.53294159231145,112.0567141777278,13015600
2022-04-29,108.90879821777344,112.78666676719263,108.48907681014093,112.27570278596386,14874800
2022-05-02,109.90335083007812,110.14058708345043,107.86861435018751,109.38326051857548,18545000
2022-05-03,112.25743865966797,113.29761920770723,110.20444963674393,110.88877931105195,15720900
2022-05-04,115.97107696533203,116.24481164214498,111.99283957412602,112.04759068630582,17128500
2022-05-05,113.06951141357422,115.05862998224637,111.46362276025769,114.28305772925032,15055400
2022-05-06,112.88703918457031,113.4071295276833,110.56944154432718,112.96003603025412,14417900
2022-05-09,111.18989562988281,112.53118302104582,109.94897715651854,111.41800554099592,14312300
2022-05-10,108.47994995117188,112.9417793041335,107.26640354013252,112.33044640643233,16382400
2022-05-11,107.79560852050781,112.12969640875676,107.6131233939682,108.85404174624942,14630300
2022-05-12,107.70438385009766,107.95986585424073,105.26817150312439,106.75544571945015,16318800
2022-05-13,108.66242980957031,109.72086309858621,107.63137555639733,108.9544171676672,10443200
2022-05-16,107.90509796142578,109.00002258441305,106.96528638377886,108.16057990936541,10269000
2022-05-17,111.48187255859375,112.20270069057945,110.23182777861423,110.44169195328827,11160200
2022-05-18,109.57487487792969,111.29026588539097,109.06391089853038,110.67893298698651,12664900
2022-05-19,107.95072937011719,109.17340208258717,107.33027014916865,107.841241070831,12765800
2022-05-20,107.065673828125,109.1916600548868,104.94881394778093,109.0000485482901,13150100
2022-05-23,113.68994903564453,115.48745578624384,109.90332409380704,109.91245043708325,24376700
2022-05-24,115.29585266113281,116.32690676217949,112.33042436627109,113.47097371044867,19324900
2022-05-25,116.09880828857422,116.66452332490174,114.21005866768763,115.2228671416345,12780400
2022-05-26,118.10619354248047,118.79052329747223,116.98389664265684,117.1298764091178,15990900
2022-05-27,119.77596282958984,119.77596282958984,117.83246182123254,118.76315420980539,11177800
2022-05-31,120.6518783569336,121.49132107609474,118.35254070464457,118.78137448622589,17015000
2022-06-01,118.5350341796875,121.23584765369716,117.40360404057749,121.23584765369716,10768000
2022-06-02,120.44202423095703,120.45114361455181,117.40359876713113,118.52589554910259,8374800
2022-06-03,118.76313018798828,120.23215835877947,118.60801714172113,119.72119445984724,8596000
2022-06-06,118.37077331542969,120.79786574490181,118.12442467296053,119.61169160155121,11323500
2022-06-07,118.68104553222656,118.90915547081602,117.35799675022717,117.54961522464163,6722200
2022-06-08,116.79226684570312,118.11530145901997,115.78858469477018,117.70470643043518,8422100
2022-06-09,114.3377914428711,116.88350544293675,114.30129302753157,116.21742154537192,13560100
2022-06-10,109.08214569091797,112.59503639558879,108.87228154160825,111.85595566224674,12945200
2022-06-13,105.83385467529297,107.62223524336072,104.98528566970032,106.62767953902829,16805600
2022-06-14,104.0728530883789,107.04740797750578,103.30640720604265,105.43239303323364,13357900
2022-06-15,105.30465698242188,106.70980783248368,103.26078727779048,105.49626846197576,14083500
2022-06-16,103.49801635742188,104.25534283944666,102.0746129156297,103.89036563450064,16724900
2022-06-17,103.13304138183594,104.59294327181658,102.33922342738217,103.59838750223523,30919900
2022-06-21,105.68787384033203,106.7827985063921,104.96704576665401,105.7243722573822,11680500
2022-06-22,105.09477233886719,106.02545748130034,104.37394436400294,104.82103772919609,9842700
2022-06-23,103.94512176513672,105.09479765681445,101.71877378482223,104.939684589268,11851500
2022-06-24,107.04741668701172,107.5036365001956,102.95056471380178,103.31554195662126,14841100
2022-06-27,106.1897201538086,108.12409464854798,105.51451678619728,107.72261898930577,11280500
2022-06-28,105.67874908447266,108.8449154572212,105.47801126835951,107.36676087059284,11590900
2022-06-29,105.20428466796875,106.59118974428286,104.68419439418078,105.84298957916049,9338400
2022-06-30,102.74980926513672,104.09109639974383,101.21691067720869,103.26077314065915,15172600
2022-07-01,104.06373596191406,104.40133414825277,101.42678615597688,102.78631916895507,10573600
2022-07-05,103.66792297363281,103.75076556994625,100.61182757102489,101.96497247138885,12514200
2022-07-06,102.99594116210938,104.00850152261526,101.98338080160347,102.84866310275143,10656200
2022-07-07,105.60099792480469,105.76669014630984,104.3859239747469,104.4779736482631,10347400
2022-07-08,105.26960754394531,106.45706722726226,104.57922449710566,106.00601893641675,8807800
2022-07-11,103.88883972167969,105.14994192784845,103.2997134266807,104.5239943615446,7939500
2022-07-12,103.99009704589844,106.02442489207306,103.33653527818129,103.63109842733463,11250900
2022-07-13,103.01435852050781,103.53904935240601,101.6059712131542,102.86707343361876,12979900
2022-07-14,99.41517639160156,99.62689698697392,97.62938301278174,99.405969316253,26204800
2022-07-15,103.97168731689453,104.82776260283421,99.11139163785882,100.48295772392696,18863900
2022-07-18,102.90390014648438,106.6319645630104,102.44364476002882,105.64701831691312,13977900
2022-07-19,105.4537124633789,105.80351105364419,103.71394765507391,104.13738177013302,11862300
2022-07-20,105.43528747558594,105.61938679079117,104.45954846370856,105.03026055460799,11667500
2022-07-21,106.15330505371094,106.34661147873712,104.35831180493929,105.34325807889553,11595900
2022-07-22,105.6378173828125,107.00937645656381,104.63445699679646,106.07965861727074,7645500
2022-07-25,106.06123352050781,107.2026647095448,105.64699953258584,106.631945603557,9394000
2022-07-26,104.4043197631836,106.39262620533853,104.04532115939548,105.47211552425328,10675100
2022-07-27,106.07965850830078,106.53991389043685,104.29387240121184,104.94743420109229,9337400
2022-07-28,105.68382263183594,106.760825400753,104.50557015525052,106.08884955426419,10384800
